userId,movieId,rating,timestamp
111,25,2,1728769220
102,25,3.5,1679462388
106,25,2.5,1585939262
67,25,3.5,1557078541
55,25,3,1542901803
73,25,2,1702832801
50,25,2.5,1621193046
68,25,3,1553984637
53,25,3,1618311691
78,25,2.5,1511899730
40,25,5,1426251643
58,25,5,1567400519
5,25,3,1596263882
24,25,3.5,1482356209
38,25,5,1624965592
30,25,3.5,1456928578
28,25,5,1607309191
43,25,2.5,1476629741
1,25,4,1571559280
81,25,4.5,1644300908
27,25,4,1725227722
92,25,4.5,1421780167
61,25,3.5,1573415278
6,25,4,1632475913
11,25,3,1672642106
29,25,3.5,1429203400
26,25,2.5,1677220617
37,25,5,1525735073
32,25,2.5,1595433795
8,25,4,1549251812
36,25,5,1666426834
47,25,4.5,1568908886
51,25,2.5,1621289375
16,25,3,1499007134
85,25,3.5,1671342840
96,25,4,1507505365
9,25,2,1561096470
84,25,4,1730043442
118,25,3.5,1577793468
112,25,5,1425664347
77,25,4.5,1643321761
109,25,4.5,1722004136
119,25,2,1476435744
4,25,2.5,1656946023
23,25,4,1434376922
59,25,3,1486299239
57,25,2.5,1631517794
42,25,3,1455557111
10,25,2.5,1549017680
25,25,3,1455294874
12,25,3.5,1539961123
56,25,2,1635522223
60,25,4,1473740289
109,26,2.5,1560131485
30,26,4.5,1609393414
107,26,3.5,1552044314
56,26,3.5,1635481771
71,26,4.5,1669769448
85,26,5,1665304424
18,26,2.5,1637109887
88,26,3,1654726108
76,26,4,1451573176
99,26,4,1557448726
90,26,2,1577374250
28,26,2.5,1509042026
48,26,5,1705776922
43,26,4.5,1688667836
4,26,5,1692993042
77,26,2.5,1479866515
38,26,3.5,1630502229
52,26,3,1478488866
67,26,3,1601010917
23,26,4.5,1611096409
64,26,2,1476723773
20,26,5,1539154772
112,26,4,1716262633
118,26,3.5,1557170452
93,26,2.5,1685793455
75,26,2.5,1718085790
104,26,4,1654887042
92,26,4.5,1566569095
80,26,3,1445421925
46,26,5,1648437308
106,26,4,1601532010
89,26,5,1571095883
111,26,4,1427463792
15,26,2,1542905336
8,26,2.5,1446668370
98,26,2.5,1514611577
2,26,2,1575508558
115,26,4.5,1639533885
68,26,4.5,1522434641
42,26,3,1690114659
7,26,4,1449472085
103,26,3.5,1566077767
117,26,2.5,1700847764
37,26,2.5,1518225779
83,26,2,1514407337
105,26,3,1606275163
41,26,2.5,1579064457
114,26,2.5,1710472772
19,26,4.5,1682676984
35,26,3,1613292943
22,26,2,1615740598
6,26,5,1449901016
5,26,2,1620847850
81,26,2,1578454886
119,26,2.5,1688142554
69,26,4,1568073725
86,26,4,1672214096
9,26,3.5,1557786161
11,26,3.5,1423377551
34,26,5,1596564886
13,26,3.5,1442224233
96,26,2,1583235089
40,26,2,1596639010
63,26,2.5,1683253579
25,26,4.5,1476245415
31,26,4,1567720154
47,26,4.5,1517318396
54,26,3,1441994203
116,26,2.5,1600762853
21,26,2.5,1643540038
53,26,3,1451387547
50,26,3.5,1667147054
2,27,3.5,1511892394
109,27,3.5,1590076167
81,27,3.5,1667539947
103,27,3,1535061652
91,27,2,1641021744
113,27,3,1602598129
71,27,4.5,1511607102
106,27,5,1692777988
23,27,5,1488095887
89,27,2,1715738123
61,27,3,1587436847
80,27,2,1493800103
100,27,3,1510366084
120,27,5,1540527204
47,27,4.5,1443609772
115,27,5,1669539784
22,27,2,1695912290
117,27,5,1435547352
66,27,3.5,1560530863
18,27,5,1618037285
82,27,4,1506496667
98,27,3.5,1695304138
72,27,2.5,1695050372
20,27,4,1541858735
16,27,5,1695562633
92,27,4.5,1646051553
30,27,4,1722849737
35,27,3,1634352631
34,27,3.5,1637594200
13,27,3,1598048501
78,27,2.5,1698733202
3,27,2.5,1420117463
96,27,4,1619595404
36,27,3.5,1582498369
74,27,4,1599618934
45,27,3,1623822699
54,27,4.5,1630514023
26,27,2,1473721495
108,27,2.5,1547441575
4,27,4.5,1485997640
90,27,3.5,1458218773
70,27,3,1441920551
59,27,4.5,1498648302
57,27,4.5,1712638610
52,27,3.5,1528208182
116,27,3.5,1633626019
38,27,5,1628978523
104,27,3.5,1539110278
102,27,4,1592094965
105,27,3.5,1673861600
77,27,2,1705540359
97,27,5,1579067644
114,27,5,1566106905
17,27,3.5,1507148473
44,27,2,1553211045
33,27,3.5,1714267943
107,27,2,1482146030
62,27,2.5,1567926086
64,27,3,1474883930
68,27,2.5,1542042252
11,27,3.5,1720075523
50,27,2,1498128694
12,27,2.5,1496896544
48,27,2,1521448169
31,27,3.5,1470261789
46,27,4.5,1574358926
101,27,2.5,1550181985
49,27,5,1616721897
60,27,2,1567508219
88,27,4,1571377136
65,27,3.5,1574496810
55,27,5,1603247349
56,27,2,1473180838
76,27,5,1471306889
99,27,3,1435253339
39,27,5,1591026191
19,27,2.5,1633077094
69,27,2,1536895091
111,27,3,1532391859
9,27,5,1568461878
55,28,4,1583580986
117,28,2.5,1621103315
11,28,2.5,1723349642
39,28,3.5,1494846363
69,28,4.5,1726632408
100,28,4.5,1536061085
47,28,4.5,1456337403
20,28,3,1692654526
111,28,2.5,1597894262
103,28,2.5,1589986956
32,28,2,1534279888
64,28,3,1584197979
70,28,3.5,1516173617
106,28,3.5,1553448007
46,28,4.5,1606158303
120,28,2,1723377981
53,28,5,1622101971
44,28,5,1624576431
83,28,4.5,1611338962
43,28,2.5,1428250316
54,28,2.5,1513867426
58,28,2,1635291648
72,28,4,1569785931
66,28,2,1474954030
109,28,3,1556836088
61,28,4.5,1546568523
34,28,5,1708318108
5,28,4.5,1599448679
79,28,4,1579248150
93,28,3,1669410898
119,28,4.5,1727811060
65,28,2.5,1451825366
56,28,5,1504844053
51,28,2,1518285396
1,28,4.5,1642475880
50,28,2.5,1605333438
116,28,3,1697179724
67,28,5,1660083321
85,28,5,1478890485
95,28,4,1545835043
84,28,2.5,1627220280
59,28,3.5,1563088571
12,28,2.5,1674284799
62,28,4.5,1730458927
29,28,4,1578388384
80,28,4,1706485896
89,28,4,1623041220
2,28,2.5,1484881040
75,28,3,1692041844
77,28,4,1522751069
14,28,3.5,1425112977
37,28,3,1539822717
118,28,2.5,1420119452
97,28,2,1590650132
114,28,4,1710958055
101,28,2.5,1458586983
4,28,2,1653306174
63,28,5,1496755351
30,28,3.5,1719692921
19,28,2.5,1610686187
18,28,4.5,1532465010
6,28,4.5,1454438781
31,28,2,1559606326
90,28,5,1651079070
105,29,3,1634597897
15,29,4,1690002553
30,29,2,1572589258
89,29,2.5,1576066361
22,29,4,1577912180
33,29,4,1702429295
111,29,4.5,1617019111
67,29,4,1540158018
38,29,4,1727488343
114,29,5,1635048276
49,29,2.5,1677604837
59,29,4.5,1557797698
48,29,4.5,1482849940
109,29,4,1660969323
82,29,3.5,1602029081
83,29,3.5,1646441079
112,29,5,1454730945
64,29,2.5,1427191106
37,29,4.5,1515387867
29,29,2.5,1477404787
8,29,2.5,1539970762
54,29,4.5,1576704825
21,29,3,1562057505
19,29,2,1711630907
2,29,3.5,1698161500
74,29,2.5,1619076523
104,29,4,1537263576
39,29,2.5,1679659025
80,29,2,1550195146
11,29,2,1649468937
34,29,2.5,1481910245
18,29,3.5,1716028781
110,29,3.5,1607593320
47,29,4,1428104346
85,29,4,1473653683
62,29,2,1429927813
9,29,5,1427965707
23,29,3,1695708485
79,29,3.5,1646667143
93,29,3,1649565736
84,29,3,1603741131
24,29,4.5,1709274147
41,29,4,1660594522
87,29,4.5,1557653432
42,29,3.5,1527848127
63,29,3,1523014260
98,29,3,1569013517
53,29,4.5,1432499141
75,29,4,1641226670
76,29,5,1679699020
55,29,4,1464495567
116,29,2.5,1459772438
6,29,3.5,1477752207
26,29,2,1599651320
43,29,5,1430872125
32,29,4.5,1638609896
14,29,4,1454544207
100,29,3,1572984946
86,29,4.5,1677016745
72,30,3,1594198949
115,30,3,1465463492
33,30,5,1512474785
17,30,4.5,1543445111
108,30,2.5,1503062559
2,30,4,1440898287
120,30,5,1635161115
95,30,4.5,1470039161
53,30,4.5,1581155680
59,30,3.5,1493323086
40,30,3,1530061998
98,30,4,1673788103
66,30,3,1683469103
18,30,5,1469298483
50,30,4.5,1541898900
45,30,4,1507670428
5,30,3,1498153480
26,30,3.5,1486520128
12,30,3,1470267677
32,30,4,1735592861
104,30,3,1478414030
110,30,4,1464521434
87,30,4.5,1721691557
73,30,5,1575578433
28,30,2.5,1704657195
6,30,2,1696500577
107,30,3.5,1635097104
85,30,2,1466985522
10,30,3.5,1626377716
88,30,3.5,1478666216
24,30,4,1451198928
47,30,5,1511117237
41,30,5,1715640553
111,30,5,1519999909
74,30,3.5,1688383902
9,30,3.5,1645494728
62,30,2.5,1477893070
63,30,2,1651922587
36,30,2,1689693631
52,30,4,1721651674
100,30,3.5,1493507383
